elem_id,domain_name
1368,Software Products and Web Services
1369,Banking
1369,Game
1369,Financial Services
1370,Banking
1370,IT Services and IT Consulting
1370,Software Products and Web Services
1370,Financial Services
1371,IT Hardware and Computing
1371,IT Services and IT Consulting
1371,AI Software & Services
1372,AI Software & Services
1373,IT Services and IT Consulting
1374,IT Services and IT Consulting
1375,IT Services and IT Consulting
1376,Healthcare
1377,Software Development Outsourcing
1378,IT Services and IT Consulting
1379,Software Development Outsourcing
1380,IT Services and IT Consulting
1381,E-commerce
1381,Software Development Outsourcing
1381,Software Products and Web Services
1381,AI Software & Services
1382,Emerging Tech R&D
1383,Banking
1383,Securities & Investment
1383,Financial Services
1384,IT Services and IT Consulting
1385,E-commerce
1385,Software Products and Web Services
1386,Software Products and Web Services
1387,Software Products and Web Services
1387,Financial Services
1388,Financial Services
1389,Software Products and Web Services
1390,Software Products and Web Services
1391,Banking
1391,Financial Services
1392,Banking
1392,Financial Services
1393,IT Services and IT Consulting
1393,Software Development Outsourcing
1394,IT Services and IT Consulting
1394,Software Development Outsourcing
1394,Software Products and Web Services
1395,Game
1395,"Media, Advertising and Entertainment"
1395,IT Services and IT Consulting
1395,Software Products and Web Services
1395,AI Software & Services
1396,Software Products and Web Services
1398,IT Services and IT Consulting
1398,"Transportation, Logistics and Warehouse"
1398,Software Products and Web Services
1399,"Real Estate, Property and Construction"
1400,E-commerce
1401,Retail and Wholesale
1402,Software Products and Web Services
1403,Manufacturing and Engineering
1403,Software Products and Web Services
1404,Manufacturing and Engineering
1404,Software Products and Web Services
1405,Retail and Wholesale
1406,E-commerce
1406,Software Products and Web Services
1407,Software Products and Web Services
1408,Software Products and Web Services
1409,Software Products and Web Services
1410,Insurance
1410,Banking
1410,IT Services and IT Consulting
1410,Software Development Outsourcing
1410,Healthcare
1411,IT Services and IT Consulting
1411,Software Development Outsourcing
1412,Software Products and Web Services
1413,Securities & Investment
1414,IT Services and IT Consulting
1415,Software Products and Web Services
1416,IT Services and IT Consulting
1417,IT Services and IT Consulting
1417,Software Development Outsourcing
1418,Software Products and Web Services
1418,Healthcare
1419,Creative and Design
1419,AI Software & Services
1420,Software Products and Web Services
1421,Banking
1421,IT Services and IT Consulting
1421,Software Products and Web Services
1421,Financial Services
1422,IT Services and IT Consulting
1422,Software Products and Web Services
1423,IT Services and IT Consulting
1423,Software Products and Web Services
1424,E-commerce
1424,Software Products and Web Services
1425,Game
1426,Game
1426,"Media, Advertising and Entertainment"
1426,Software Products and Web Services
1426,Creative and Design
1426,AI Software & Services
1427,Game
1427,"Media, Advertising and Entertainment"
1427,IT Services and IT Consulting
1427,Software Products and Web Services
1428,AI Software & Services
1429,Software Development Outsourcing
1430,"Real Estate, Property and Construction"
1430,Software Products and Web Services
1432,E-commerce
1432,Software Products and Web Services
1433,IT Services and IT Consulting
1433,Software Products and Web Services
1433,Healthcare
1434,IT Services and IT Consulting
1434,Software Products and Web Services
1434,Healthcare
1435,E-commerce
1435,Software Products and Web Services
1435,AI Software & Services
1436,Banking
1436,Software Products and Web Services
1436,Financial Services
1437,IT Services and IT Consulting
1438,Software Development Outsourcing
1439,E-commerce
1439,Banking
1439,Financial Services
1440,Consumer Goods
1440,IT Services and IT Consulting
1440,"Transportation, Logistics and Warehouse"
1441,Game
1441,"Media, Advertising and Entertainment"
1441,IT Services and IT Consulting
1441,Software Products and Web Services
1442,IT Services and IT Consulting
1442,Software Development Outsourcing
1442,Software Products and Web Services
1443,AI Software & Services
1444,Banking
1444,Financial Services
1445,Banking
1445,IT Services and IT Consulting
1446,Banking
1446,Financial Services
1447,Banking
1447,Financial Services
1448,IT Services and IT Consulting
1449,IT Services and IT Consulting
1449,Software Development Outsourcing
1449,Software Products and Web Services
1450,Banking
1450,Financial Services
1451,IT Services and IT Consulting
1451,Software Products and Web Services
1452,Software Products and Web Services
1453,Software Products and Web Services
1454,IT Services and IT Consulting
1455,IT Services and IT Consulting
1455,Software Development Outsourcing
1456,Software Products and Web Services
1458,Consumer Goods
1458,IT Services and IT Consulting
1458,"Transportation, Logistics and Warehouse"
1459,Software Products and Web Services
1460,IT Services and IT Consulting
1461,IT Services and IT Consulting
1462,IT Services and IT Consulting
1463,IT Services and IT Consulting
1463,Software Development Outsourcing
1463,Software Products and Web Services
1463,AI Software & Services
1464,Financial Services
1465,E-commerce
1465,Retail and Wholesale
1465,Software Products and Web Services
1466,Government
1466,IT Services and IT Consulting
1467,Banking
1467,IT Services and IT Consulting
1467,Software Development Outsourcing
1467,Financial Services
1468,Emerging Tech R&D
1469,Banking
1469,IT Services and IT Consulting
1469,AI Software & Services
1470,Software Products and Web Services
1471,Tourism and Hospitality Services
1471,E-commerce
1473,IT Services and IT Consulting
1474,Game
1475,Game
1475,Software Development Outsourcing
1476,Insurance
1476,E-commerce
1476,Banking
1476,Healthcare
1476,Financial Services
1477,E-commerce
1477,Financial Services
1478,Telecommunication
1479,E-commerce
1479,Software Products and Web Services
1480,Banking
1480,IT Services and IT Consulting
1480,Software Development Outsourcing
1480,Software Products and Web Services
1480,Financial Services
1481,Software Products and Web Services
1481,Financial Services
1481,AI Software & Services
1482,IT Services and IT Consulting
1483,E-commerce
1483,Software Products and Web Services
1483,AI Software & Services
1484,Game
1484,IT Services and IT Consulting
1484,Software Development Outsourcing
1484,Software Products and Web Services
1485,IT Services and IT Consulting
1485,Software Products and Web Services
1486,Manufacturing and Engineering
1487,IT Services and IT Consulting
1487,Financial Services
1488,Software Products and Web Services
1488,Agriculture
1488,Emerging Tech R&D
1488,AI Software & Services
1489,Banking
1490,Software Products and Web Services
1490,Financial Services
1491,IT Hardware and Computing
1492,IT Services and IT Consulting
1493,"Real Estate, Property and Construction"
1493,IT Services and IT Consulting
1493,Software Products and Web Services
1494,Software Products and Web Services
1495,"Real Estate, Property and Construction"
1495,IT Services and IT Consulting
1495,Cyber Security
1495,Network and Infrastructure
1495,Software Products and Web Services
1496,Software Development Outsourcing
1497,IT Services and IT Consulting
1497,Software Products and Web Services
1497,AI Software & Services
1498,Banking
1498,IT Services and IT Consulting
1498,Software Development Outsourcing
1499,AI Software & Services
1500,Software Development Outsourcing
1501,Software Products and Web Services
1502,"Transportation, Logistics and Warehouse"
1503,Insurance
1504,Tourism and Hospitality Services
1504,IT Services and IT Consulting
1505,Banking
1505,Securities & Investment
1505,Financial Services
1506,IT Services and IT Consulting
1507,IT Services and IT Consulting
1507,Software Development Outsourcing
1508,Network and Infrastructure
1509,Software Development Outsourcing
1509,Software Products and Web Services
1510,Software Products and Web Services
1511,IT Services and IT Consulting
1511,Software Development Outsourcing
1511,Software Products and Web Services
1512,Software Products and Web Services
1512,AI Software & Services
1513,IT Services and IT Consulting
1513,Software Development Outsourcing
1513,Software Products and Web Services
1514,Software Development Outsourcing
1514,Software Products and Web Services
1514,AI Software & Services
1515,Software Products and Web Services
1517,E-commerce
1517,IT Services and IT Consulting
1517,Software Products and Web Services
1517,AI Software & Services
1518,Banking
1518,Securities & Investment
1518,Financial Services
1518,AI Software & Services
1519,Software Development Outsourcing
1520,"Real Estate, Property and Construction"
1520,Software Products and Web Services
1521,"Real Estate, Property and Construction"
1521,Software Products and Web Services
1522,"Real Estate, Property and Construction"
1522,Software Products and Web Services
1524,E-commerce
1524,Software Products and Web Services
1524,Creative and Design
1525,E-commerce
1525,Software Products and Web Services
1525,Financial Services
1526,Tourism and Hospitality Services
1526,IT Services and IT Consulting
1526,Software Development Outsourcing
1526,Software Products and Web Services
1526,AI Software & Services
1527,E-commerce
1527,"Transportation, Logistics and Warehouse"
1527,Software Products and Web Services
1528,Software Products and Web Services
1529,Software Products and Web Services
1530,IT Services and IT Consulting
1531,IT Services and IT Consulting
1532,IT Services and IT Consulting
1533,Software Products and Web Services
1533,Healthcare
1533,Financial Services
1534,IT Services and IT Consulting
1534,Software Development Outsourcing
1535,Software Products and Web Services
1535,Financial Services
1536,Software Development Outsourcing
1536,Software Products and Web Services
1536,AI Software & Services
1537,IT Services and IT Consulting
1538,Telecommunication
1539,Software Products and Web Services
1540,Financial Services
1541,Financial Services
1542,Software Products and Web Services
1543,Game
1543,"Media, Advertising and Entertainment"
1543,IT Services and IT Consulting
1543,Software Products and Web Services
1544,"Real Estate, Property and Construction"
1545,Cyber Security
1545,Software Products and Web Services
1545,AI Software & Services
1546,Software Products and Web Services
1547,Insurance
1548,"Real Estate, Property and Construction"
1548,Software Products and Web Services
1550,Banking
1550,IT Services and IT Consulting
1550,Software Products and Web Services
1550,Financial Services
1551,IT Services and IT Consulting
1552,E-commerce
1552,Software Products and Web Services
1553,Software Development Outsourcing
1554,Financial Services
1555,Blockchain & Web3 Services
1555,"Real Estate, Property and Construction"
1555,Software Development Outsourcing
1555,Software Products and Web Services
1555,AI Software & Services
1556,Software Development Outsourcing
1557,Manufacturing and Engineering
1557,IT Services and IT Consulting
1557,Software Products and Web Services
1558,Software Products and Web Services
1558,Securities & Investment
1558,Financial Services
1559,Software Products and Web Services
1559,Securities & Investment
1559,Financial Services
1560,IT Services and IT Consulting
1560,Software Products and Web Services
1560,Sports and Fitness
1561,AI Software & Services
1562,Software Products and Web Services
1562,AI Software & Services
1563,Manufacturing and Engineering
1564,Software Products and Web Services
1565,IT Services and IT Consulting
1566,AI Software & Services
1567,E-commerce
1568,E-commerce
1568,Software Development Outsourcing
1568,Software Products and Web Services
1569,Software Development Outsourcing
1569,Software Products and Web Services
1570,Banking
1571,"Transportation, Logistics and Warehouse"
1571,Software Products and Web Services
1572,Software Products and Web Services
1573,Manufacturing and Engineering
1573,"Real Estate, Property and Construction"
1573,IT Services and IT Consulting
1573,Software Products and Web Services
1573,Emerging Tech R&D
1574,Banking
1574,Financial Services
1576,IT Services and IT Consulting
1576,Software Products and Web Services
1576,Financial Services
1577,Financial Services
1578,Banking
1578,Software Products and Web Services
1578,Financial Services
1579,Banking
1579,Financial Services
1580,IT Services and IT Consulting
1581,Telecommunication
1582,Telecommunication
1583,Financial Services
1584,E-commerce
1584,"Media, Advertising and Entertainment"
1585,Software Products and Web Services
1586,IT Services and IT Consulting
1587,IT Services and IT Consulting
1588,E-commerce
1588,IT Services and IT Consulting
1588,Software Products and Web Services
1589,IT Services and IT Consulting
1590,IT Services and IT Consulting
1590,Software Products and Web Services
1590,AI Software & Services
1591,Education and Training
1591,IT Services and IT Consulting
1591,Software Products and Web Services
1592,IT Services and IT Consulting
1593,E-commerce
1593,Software Products and Web Services
1594,Game
1595,Education and Training
1595,Software Products and Web Services
1596,Game
1597,E-commerce
1597,Software Products and Web Services
1597,AI Software & Services
1598,E-commerce
1599,Software Products and Web Services
1599,Financial Services
1599,AI Software & Services
1600,Banking
1600,Software Products and Web Services
1601,Banking
1601,Software Products and Web Services
1602,IT Services and IT Consulting
1602,Cyber Security
1602,Emerging Tech R&D
1603,IT Services and IT Consulting
1604,IT Services and IT Consulting
1605,Banking
1605,IT Services and IT Consulting
1605,Financial Services
1606,Tourism and Hospitality Services
1606,IT Services and IT Consulting
1606,Network and Infrastructure
1606,Software Development Outsourcing
1606,Software Products and Web Services
1607,Software Development Outsourcing
1608,IT Services and IT Consulting
1608,Software Development Outsourcing
1608,Software Products and Web Services
1608,Professional Services
1608,AI Software & Services
1609,Software Development Outsourcing
1610,Software Products and Web Services
1611,IT Services and IT Consulting
1612,IT Services and IT Consulting
1612,Software Development Outsourcing
1612,Software Products and Web Services
1613,Professional Services
1614,IT Hardware and Computing
1614,IT Services and IT Consulting
1615,IT Hardware and Computing
1615,IT Services and IT Consulting
1616,Game
1616,IT Services and IT Consulting
1616,Software Development Outsourcing
1616,Software Products and Web Services
1616,AI Software & Services
1617,Manufacturing and Engineering
1618,Banking
1618,IT Services and IT Consulting
1618,Software Products and Web Services
1618,Financial Services
1619,E-commerce
1619,Software Development Outsourcing
1619,Software Products and Web Services
1619,Emerging Tech R&D
1619,AI Software & Services
1620,Software Products and Web Services
1621,IT Services and IT Consulting
1622,Software Products and Web Services
1623,IT Services and IT Consulting
1624,Blockchain & Web3 Services
1624,AI Software & Services
1625,Manufacturing and Engineering
1625,IT Services and IT Consulting
1625,Software Products and Web Services
1626,IT Services and IT Consulting
1627,Software Products and Web Services
1629,Software Products and Web Services
1629,AI Software & Services
1630,Software Development Outsourcing
1631,Telecommunication
1632,IT Services and IT Consulting
1633,Manufacturing and Engineering
1633,IT Services and IT Consulting
1633,Software Products and Web Services
1634,Telecommunication
1635,Software Products and Web Services
1635,AI Software & Services
1636,Software Products and Web Services
1637,Software Products and Web Services
1639,E-commerce
1640,Banking
1640,Securities & Investment
1640,Financial Services
1641,Software Products and Web Services
1642,Software Products and Web Services
1643,Software Products and Web Services
1644,IT Services and IT Consulting
1644,Research Services
1644,Emerging Tech R&D
1645,IT Services and IT Consulting
1645,Research Services
1645,Emerging Tech R&D
1646,IT Services and IT Consulting
1646,Software Development Outsourcing
1646,Software Products and Web Services
1647,IT Services and IT Consulting
1647,Software Products and Web Services
1647,Professional Services
1648,Banking
1648,Securities & Investment
1648,Financial Services
1649,IT Hardware and Computing
1649,Manufacturing and Engineering
1650,IT Services and IT Consulting
1651,IT Services and IT Consulting
1651,AI Software & Services
1652,Banking
1653,Banking
1654,IT Services and IT Consulting
1655,Banking
1655,Financial Services
1656,Banking
1656,Financial Services
1657,Manufacturing and Engineering
1657,IT Services and IT Consulting
1657,Software Development Outsourcing
1657,Software Products and Web Services
1657,AI Software & Services
1658,Financial Services
1659,Banking
1660,Blockchain & Web3 Services
1660,Banking
1660,Financial Services
1661,Banking
1662,Banking
1662,IT Services and IT Consulting
1662,Software Development Outsourcing
1662,Software Products and Web Services
1662,AI Software & Services
1663,IT Services and IT Consulting
1663,Software Development Outsourcing
1663,Software Products and Web Services
1664,Banking
1664,Financial Services
1665,Banking
1665,Financial Services
1666,Banking
1667,IT Services and IT Consulting
1667,"Transportation, Logistics and Warehouse"
1667,Software Products and Web Services
1668,Manufacturing and Engineering
1668,IT Services and IT Consulting
1668,Software Development Outsourcing
1668,Emerging Tech R&D
1669,E-commerce
1669,"Media, Advertising and Entertainment"
1669,Software Development Outsourcing
1669,Software Products and Web Services
1670,Insurance
1670,E-commerce
1670,Banking
1670,IT Services and IT Consulting
1670,Healthcare
1671,Software Development Outsourcing
1672,IT Hardware and Computing
1672,Software Products and Web Services
1672,AI Software & Services
1673,IT Hardware and Computing
1674,Education and Training
1675,IT Hardware and Computing
1675,Cyber Security
1675,Software Products and Web Services
1675,AI Software & Services
1676,Software Products and Web Services
1677,Software Products and Web Services
1678,E-commerce
1678,Software Products and Web Services
1679,Securities & Investment
1680,IT Services and IT Consulting
1681,Education and Training
1682,Education and Training
1683,IT Services and IT Consulting
1683,Software Products and Web Services
1683,Emerging Tech R&D
1683,AI Software & Services
1684,Software Products and Web Services
1685,Banking
1685,IT Services and IT Consulting
1685,Cyber Security
1685,Network and Infrastructure
1685,Financial Services
1686,Software Products and Web Services
1687,"Real Estate, Property and Construction"
1688,Education and Training
1688,Game
1689,E-commerce
1689,Software Products and Web Services
1690,Banking
1690,Software Products and Web Services
1691,IT Hardware and Computing
1691,Software Products and Web Services
1692,Banking
1693,E-commerce
1693,Software Products and Web Services
1694,Software Products and Web Services
1695,Cyber Security
1696,E-commerce
1696,Software Products and Web Services
1697,Manufacturing and Engineering
1698,Software Products and Web Services
1698,AI Software & Services
1699,Blockchain & Web3 Services
1699,Banking
1699,Software Products and Web Services
1699,Securities & Investment
1699,Financial Services
1700,IT Services and IT Consulting
1700,Software Development Outsourcing
1701,Financial Services
1702,Software Products and Web Services
1703,Software Products and Web Services
1705,Software Products and Web Services
1705,AI Software & Services
1706,Game
1707,Software Products and Web Services
1707,Financial Services
1707,AI Software & Services
1708,AI Software & Services
1709,E-commerce
1710,IT Services and IT Consulting
1710,Software Development Outsourcing
1711,IT Services and IT Consulting
1711,Cyber Security
1711,Software Development Outsourcing
1711,Software Products and Web Services
1711,AI Software & Services
1712,Healthcare
1713,E-commerce
1713,Banking
1713,IT Services and IT Consulting
1713,Software Products and Web Services
1714,Food and Beverage
1714,Tourism and Hospitality Services
1714,E-commerce
1714,IT Services and IT Consulting
1714,Financial Services
1715,E-commerce
1715,Software Products and Web Services
1716,Software Products and Web Services
1717,IT Services and IT Consulting
1718,E-commerce
1718,IT Services and IT Consulting
1718,Emerging Tech R&D
1718,AI Software & Services
1719,Software Development Outsourcing
1720,IT Services and IT Consulting
1721,Software Development Outsourcing
1721,Software Products and Web Services
1722,Banking
1722,IT Services and IT Consulting
1722,Software Development Outsourcing
1722,Financial Services
1723,Blockchain & Web3 Services
1723,IT Services and IT Consulting
1723,"Transportation, Logistics and Warehouse"
1723,Trading and Commercial
1723,Software Products and Web Services
1724,IT Services and IT Consulting
1725,Financial Services
1726,Insurance
1726,IT Services and IT Consulting
1726,Software Development Outsourcing
1726,Software Products and Web Services
1726,AI Software & Services
1727,IT Services and IT Consulting
1728,Education and Training
1729,Telecommunication
1730,Telecommunication
1731,Telecommunication
1732,E-commerce
1733,Blockchain & Web3 Services
1733,IT Services and IT Consulting
1733,Software Products and Web Services
1734,Telecommunication
1735,IT Services and IT Consulting
1736,IT Services and IT Consulting
1737,Financial Services
1738,Software Development Outsourcing
1738,Software Products and Web Services
1738,Emerging Tech R&D
1739,IT Services and IT Consulting
1740,IT Services and IT Consulting
1741,Banking
1741,Financial Services
1742,Banking
1742,Financial Services
1743,Banking
1743,Financial Services
1744,IT Services and IT Consulting
1745,IT Services and IT Consulting
1745,AI Software & Services
1746,Banking
1746,Securities & Investment
1746,Financial Services
1747,Banking
1747,Financial Services
1748,Manufacturing and Engineering
1748,Software Products and Web Services
1749,Game
1750,Game
1751,Financial Services
1752,Food and Beverage
1752,E-commerce
1752,Retail and Wholesale
1753,Software Development Outsourcing
1754,IT Services and IT Consulting
1755,Software Products and Web Services
1756,Software Products and Web Services
1757,Financial Services
1758,Software Products and Web Services
1759,IT Services and IT Consulting
1760,IT Services and IT Consulting
1761,IT Services and IT Consulting
1761,"Transportation, Logistics and Warehouse"
1761,Software Products and Web Services
1761,Creative and Design
1761,AI Software & Services
1762,Tourism and Hospitality Services
1762,E-commerce
1762,IT Hardware and Computing
1762,"Media, Advertising and Entertainment"
1762,Creative and Design
1763,"Media, Advertising and Entertainment"
1764,Blockchain & Web3 Services
1764,Software Products and Web Services
1764,Creative and Design
1765,Banking
1765,Financial Services
1766,Game
1767,Game
1767,Software Products and Web Services
1768,Game
1769,Game
1770,Game
1771,Game
1772,Game
1773,Game
1774,Financial Services
1775,Software Development Outsourcing
1775,Software Products and Web Services
1776,AI Software & Services
1777,AI Software & Services
1778,Government
1778,Network and Infrastructure
1778,AI Software & Services
1779,Software Products and Web Services
1780,Emerging Tech R&D
1781,Blockchain & Web3 Services
1781,IT Services and IT Consulting
1781,Software Products and Web Services
1781,AI Software & Services
1782,Blockchain & Web3 Services
1782,IT Services and IT Consulting
1782,Software Products and Web Services
1782,Emerging Tech R&D
1782,AI Software & Services
1783,IT Services and IT Consulting
1783,Software Development Outsourcing
1783,Software Products and Web Services
1784,Software Products and Web Services
1785,IT Services and IT Consulting
1786,Software Development Outsourcing
1786,Software Products and Web Services
1787,Game
1788,IT Services and IT Consulting
1789,E-commerce
1789,IT Services and IT Consulting
1789,"Transportation, Logistics and Warehouse"
1789,Software Products and Web Services
1790,Software Products and Web Services
1791,IT Services and IT Consulting
1792,Software Products and Web Services
1792,Healthcare
1792,AI Software & Services
1793,IT Services and IT Consulting
1793,Software Products and Web Services
1793,Creative and Design
1794,Software Products and Web Services
1795,Software Products and Web Services
1797,IT Hardware and Computing
1797,IT Services and IT Consulting
1797,Software Development Outsourcing
1797,Software Products and Web Services
1797,AI Software & Services
1798,IT Services and IT Consulting
1799,IT Services and IT Consulting
