elem_id,skill_name
848,Agile
849,QA QC
849,Agile
849,SQL
849,API
849,Trello
849,Jira
850,AI
850,PyTorch
850,TensorFlow
850,MLOps
850,Python
851,Android
851,English
851,Clean Architecture
851,MVVM
851,Kotlin
852,NodeJS
852,NestJS
852,MySQL
852,TypeScript
852,Azure
852,JavaScript
853,Java
853,NoSQL
853,PostgreSql
853,Spring Boot
853,Django
853,Python
854,Java
854,MQTT
854,Kafka
854,Spring
854,AI
854,PostgreSql
855,.NET
855,C#
855,ASP.NET
856,Data Engineer
856,English
856,Data Warehousing
856,AWS
856,SQL
856,Python
857,ReactJS
857,TypeScript
857,JavaScript
858,ReactJS
858,JavaScript
858,NextJS
859,NodeJS
859,ReactJS
859,AI
859,Python
860,Python
860,Agile
860,English
860,Microservices
860,Fullstack
861,Games
861,TypeScript
861,JavaScript
861,C#
861,HTML5
861,Cocos Creator
862,iOS
862,Agile
862,English
862,Swift
863,Business Analysis
863,Stakeholder management
863,Figma
863,BRD
863,Agile
863,UML
864,Java
864,Database
864,API
864,Microservices
864,Spring Boot
864,Spring
865,Java
865,SOLID Principles
865,OOP
865,Spring
865,SQL
865,English
867,iOS
867,Mobile Apps
867,React Native
867,Kotlin
867,Swift
867,Android
868,.NET
868,Web API
868,English
868,ASP.NET
868,Angular
868,C#
869,Business Analysis
869,PQA
869,Stakeholder management
869,Product Metrics
869,Product Management
869,Product Owner
870,Tester
870,API
870,SQL
870,QA QC
870,Automation Test
871,Unity
871,React Native
871,English
871,AI
871,Games
872,Java
872,.NET
872,English
872,Python
872,JavaScript
872,C#
873,PHP
873,Docker
873,Symfony
873,OOP
873,Golang
873,API
874,DevOps
874,Terraform
874,Kubernetes
874,Networking
874,PowerShell
875,VueJS
875,AI
875,English
875,JavaScript
875,ReactJS
876,C#
876,English
876,AI
876,Azure
876,Cloud
876,.Net Core
877,Fullstack
877,.NET
877,Azure
877,ReactJS
877,SQL
877,C#
878,.NET
878,ReactJS
878,C#
878,TypeScript
878,Azure
878,SQL
879,Java
879,Unit test
879,Spring Boot
879,Spring
879,SQL
879,English
880,.NET
880,Team Management
880,SQL
880,English
880,C#
880,Azure
881,Mobile Apps
881,English
881,AI
881,Flutter
881,iOS
881,Android
882,Android
882,Java
882,Flutter
882,Mobile Apps
882,Kotlin
883,iOS
883,Java
883,Kotlin
883,Swift
883,Android
883,Web API
884,.NET
884,Docker
884,CI/CD
884,Redis
884,Design Systems
884,API
885,AI
885,Database
885,Golang
885,Java
885,Python
886,React Native
886,CSS
886,HTML
886,JavaScript
886,iOS
886,Android
887,Android
887,Android studio
887,CI/CD
887,UI-UX
887,Java
887,Kotlin
888,Android
888,Firebase
888,Java
888,Kotlin
889,Tester
889,Agile
889,CI/CD
889,Web API
889,Database
889,API
890,Automation Test
890,Scrum
890,Tester
890,SQL
890,Agile
892,Tester
892,CI/CD
892,Scrum
892,Agile
892,Database
892,API
893,NodeJS
893,Redis
893,PostgreSql
893,NestJS
893,MySQL
893,ExpressJS
894,Cybersecurity
894,DevSecOps
894,Cloud Security
894,API
894,Azure
894,AWS
895,Data Engineer
895,ELT
895,Business Intelligence
895,AWS
895,SQL
895,Python
896,Database
896,PostgreSql
896,CI/CD
896,Linux
896,NoSQL
896,SQL
897,Flutter
897,Android
897,Clean Architecture
897,MVVM
897,Dart
897,Mobile Apps
898,Fullstack
898,Git
898,PostgreSql
898,ReactJS
898,NodeJS
899,Fullstack
899,CSS
899,HTML
899,ReactJS
899,Angular
899,JavaScript
900,iOS
900,JSON
900,MVC
900,Git
900,Swift
900,Mobile Apps
901,iOS
901,Mobile Apps
901,JSON
901,MVC
901,Git
901,Swift
902,JavaScript
902,VueJS
902,NodeJS
903,Java
903,VueJS
903,Angular
903,Golang
903,Database
904,JavaScript
904,VueJS
904,NodeJS
905,Tester
905,Selenium
905,OOP
905,Java
905,Scrum
905,Agile
906,Odoo
906,XML
906,JavaScript
906,Python
907,PHP
907,CSS
907,HTML
907,JavaScript
907,MySQL
907,Laravel
908,PHP
908,Git
908,MySQL
908,Docker
908,Unit test
908,Laravel
909,QA QC
909,Database
909,ERP
909,SQL
909,Tester
910,QA QC
910,Database
910,API
910,Integration test
910,SQL
911,C++
911,GitLab CI
911,CI/CD
911,Embedded C
911,Linux
911,English
912,Scrum
912,Kanban
912,Agile
913,AI
913,Deep Learning
913,Python
913,NLP
913,LLM
913,Machine Learning
914,AI
914,Machine Learning
914,CI/CD
914,Python
914,PyTorch
914,TensorFlow
915,Generative AI
915,English
915,Machine Learning
915,Python
915,LLM
916,Fullstack
916,Business Analysis
916,API
916,Security
916,AWS
916,Integration test
917,Automation Test
917,Tester
917,QA QC
918,NodeJS
918,NoSQL
918,NextJS
918,ReactJS
918,CI/CD
918,API
919,Golang
919,Python
919,.NET
919,DevOps
919,Java
920,Golang
920,Database
920,MongoDB
920,MySQL
920,NestJS
920,TypeScript
921,Java
921,Agile
921,GitHub
921,Git
921,Microservices
921,Spring Boot
922,Java
922,API
922,SQL
922,Spring Boot
922,Spring
922,CI/CD
923,Python
923,SQL
923,AWS Lambda
923,API
923,Azure
924,Golang
924,GCP
926,Java
926,Golang
926,MySQL
926,AI
926,Oracle
926,Spring Boot
928,Business Analysis
928,English
928,Agile
929,Business Analysis
929,IT Communication/Translation
929,BPMN
929,Agile
929,Azure
929,Jira
930,AWS
930,DevOps
930,Japanese
930,Terraform
930,Cloud
930,AWS Lambda
931,Microsoft Azure SQL Database
931,Microsoft SQL Server
931,Database
932,DevOps
932,Microservices
932,CI/CD
932,AWS
932,Kubernetes
932,Docker
933,HTML5
933,JavaScript
933,CSS 3
933,ReactJS
933,VueJS
933,NextJS
934,Ui5
934,HTML
934,ReactJS
934,JavaScript
934,CSS
934,English
935,Ui5
935,CSS
935,JavaScript
935,ReactJS
935,HTML
935,English
936,HTML5
936,NextJS
936,Git
936,ReactJS
936,CSS 3
936,JavaScript
937,ReactJS
937,Java
937,Redux
937,TypeScript
937,NodeJS
937,JavaScript
938,HTML5
938,JavaScript
938,CSS 3
938,ReactJS
938,VueJS
938,NextJS
939,.NET
939,SQL
939,HTML
939,JavaScript
939,CSS
939,ASP.NET
940,Java
940,MongoDB
940,PostgreSql
940,Microservices
940,Spring
940,Oracle
941,TypeScript
941,GitHub Actions
941,ReactJS
941,NextJS
941,JavaScript
941,Docker
942,Java
942,MongoDB
942,PostgreSql
942,Microservices
942,Spring
942,Oracle
943,Java
943,ReactJS
943,JavaScript
943,Cloud
943,AI
943,Spring Boot
944,ReactJS
944,Redux
944,Java
944,TypeScript
944,NodeJS
944,JavaScript
945,Games
945,UI-UX
945,Spine
945,Illustrator
945,Adobe Photoshop
946,Java
946,Docker
946,SQL
946,Spring
946,Python
946,.NET
947,Java
947,Spring Boot
947,Japanese
947,AWS Lambda
947,AWS
947,Spring
948,Java
948,Spring Boot
948,Microservices
948,Cloud
948,Spring
950,Flutter
950,Android
950,iOS
950,Mobile Apps
950,Dart
951,Flutter
951,Git
951,CI/CD
951,API
951,iOS
951,Android
952,Mobile Apps
952,Dart
952,TypeScript
952,English
952,React Native
952,Flutter
953,Networking
953,English
953,Security
953,Cloud
954,C#
954,Oracle
954,SQL
954,.Net Core
954,Database
954,.NET
955,PHP
955,GitHub
955,Laravel
955,MVC
955,AI
955,JavaScript
956,Project Management
956,Business Analysis
957,Automation Test
957,Java
957,CI/CD
957,Selenium
957,API
957,QA QC
958,React Native
958,Mobile Apps
958,Recoil
958,Redux
958,JavaScript
959,Ruby on Rails
959,MySQL
959,MVC
959,OOP
959,HTML
959,Ruby
960,Java
960,Maven
960,Git
960,Spring Boot
960,Spring
960,SQL
961,.NET
961,WinForms
961,C#
961,OOP
961,SQL
961,English
962,DevOps
962,Angular
962,JavaScript
962,CI/CD
962,C#
962,Microservices
963,PHP
963,.NET
963,Java
963,AWS
963,Golang
963,NodeJS
964,DevOps
964,Java
964,Golang
964,Cloud
964,NodeJS
964,Python
966,Java
966,SOLID Principles
966,OOP
966,MySQL
966,Spring
967,.NET
967,DevOps
967,Microsoft Azure SQL Database
967,CI/CD
967,C#
967,Microservices
968,.NET
968,C#
968,CSS
968,HTML
968,SQL
968,ASP.NET
969,Java
969,AWS
970,AWS
970,Cloud
970,Kubernetes
971,Python
971,Linux
971,DBA
971,CI/CD
971,Networking
971,Golang
972,System Admin
972,Networking
972,Windows
972,Linux
972,IT Support
973,Tester
973,Scrum
973,Agile
973,API
973,QA QC
974,Design
974,CSS
974,HTML
974,Sketch
974,Figma
974,UI-UX
975,DevOps
975,CloudFormation
975,Terraform
975,CI/CD
975,Linux
975,AWS
976,Odoo
976,Linux
976,CI/CD
976,Git
976,PostgreSql
976,Python
977,Spark
977,PyTorch
978,Data modeling
978,Algorithms
978,Data Science
978,Computer Vision
978,MLOps
978,Python
979,.NET
979,English
979,Xamarin
979,Android
979,iOS
979,AI
980,Flutter
980,Android
980,iOS
980,OOP
980,Dart
981,Android
981,Swift
981,Flutter
981,React Native
981,C++
981,iOS
982,React Native
982,AI
982,Android
982,Kotlin
983,Mobile Apps
983,Android
983,Swift
983,Dart
983,Flutter
983,iOS
984,Flutter
984,Android
984,iOS
984,AI
985,Mobile Apps
985,Android
985,iOS
985,API
985,Git
985,Flutter
986,Flutter
986,Android
986,iOS
986,Mobile Apps
986,Dart
987,Flutter
987,Android
987,iOS
987,React Native
988,iOS
988,Git
988,MVC
988,Kotlin
988,Swift
988,Android
989,Mobile Apps
989,JSON
989,API
989,MVVM
989,Swift
989,iOS
990,Mobile Apps
990,React Native
990,Flutter
990,Swift
990,iOS
991,React Native
991,Android
991,iOS
991,ReactJS
992,React Native
992,AI
992,Swift
992,iOS
992,JavaScript
992,ReactJS
993,Mobile Apps
993,Networking
993,Zero Trust Architecture
993,iOS
993,Android
994,Android
994,Mobile Apps
994,English
994,Java
994,Kotlin
995,Mobile Apps
995,Azure
995,TypeScript
995,C#
995,.NET
995,Angular
996,Swift
996,UI-UX
996,AWS
996,GCP
996,SSO
996,SQLite
997,React Native
997,ReactJS
997,TypeScript
997,JavaScript
998,Mobile Apps
998,English
998,Kotlin
998,Swift
998,Android
998,iOS
999,DBA
999,API
999,C#
999,ASP.NET
999,SQL
999,English
1000,.NET
1000,English
1000,Angular
1000,SQL
1000,.Net Core
1000,C#
1001,.NET
1001,Git
1001,NoSQL
1001,SQL
1001,ASP.NET
1001,C#
1002,.NET
1002,C#
1002,.Net Core
1002,MVC
1002,ASP.NET
1002,JavaScript
1003,.NET
1003,API
1003,SQL
1003,MVC
1003,ASP.NET
1003,C#
1004,.NET
1004,Xamarin
1004,SQL
1004,MVC
1004,C#
1004,.Net Core
1005,.NET
1005,Blazor
1005,C#
1005,AWS
1005,ASP.NET
1005,JavaScript
1006,.NET
1006,Bootstrap
1006,JavaScript
1006,Microsoft SQL Server
1006,.Net Core
1006,ERP
1007,ASP.NET
1007,API
1007,MVC
1007,C#
1007,SQL
1007,.NET
1008,.NET
1008,English
1009,.NET
1009,English
1009,.Net Core
1009,C#
1010,C#
1010,English
1010,Design Systems
1010,Software Architecture
1010,WPF
1010,.NET
1011,.NET
1011,Microsoft SQL Server
1011,Entity Framework Core
1011,C#
1012,.NET
1012,UI-UX
1013,.Net Core
1013,ASP.NET
1013,English
1013,CI/CD
1013,Angular
1013,.NET
1014,Security
1014,"Governance, Risk & Compliance"
1014,Risk Management
1014,Security Awareness Training
1014,Risk Assessment / BCP
1015,CompTIA Network+
1015,Cisco
1015,Cloud
1015,AWS
1015,Networking
1015,Python
1016,Networking
1016,Cloud
1016,Python
1016,Linux
1016,Golang
1016,C++
1017,Cloud
1017,Networking
1017,Azure
1017,Endpoint Protection
1017,Firewall
1017,Security
1018,Networking
1018,System Admin
1018,Cisco
1019,Scrum
1019,Project Management
1019,Backlog grooming
1019,Sprint planning
1019,Agile
1020,NodeJS
1020,JavaScript
1020,NestJS
1020,TypeScript
1020,SAP
1020,English
1021,NodeJS
1021,ReactJS
1021,NestJS
1021,NextJS
1021,AWS
1022,Odoo
1022,ERP
1023,Odoo
1023,ERP
1023,English
1024,Korean
1024,Bridge Engineer
1024,API
1024,SQL
1024,Jira
1024,IT Communication/Translation
1025,Python
1025,Linux
1025,Database
1025,MySQL
1025,AI
1026,Python
1026,DevOps
1026,MySQL
1026,Linux
1026,Database
1026,AI
1027,JavaScript
1027,SOAP
1027,C#
1027,HTML5
1027,JQuery
1028,Penetration Testing
1028,iOS
1028,Android
1028,Golang
1028,Python
1028,Pentest
1029,Mobile Apps
1029,OWASP
1029,English
1030,Tester
1030,Gatling
1030,LoadRunner
1030,Jmeter
1031,Team Management
1031,.NET
1031,Project Management
1031,Microservices
1031,Python
1031,Java
1032,PHP
1032,Laravel
1033,PHP
1033,Wordpress
1033,Laravel
1034,PHP
1034,Laravel
1034,API
1034,PostgreSql
1034,MySQL
1034,OOP
1035,PHP
1035,Symfony
1035,SQL
1035,Leadership
1035,Laravel
1035,Database
1036,Embedded C
1036,Linux
1036,Android
1037,DevOps
1037,CI/CD
1037,Database
1037,Cloud
1037,AWS
1037,English
1038,Cocos2d-x
1038,Android
1038,iOS
1038,Mobile Apps
1038,Cocos Creator
1039,Project Management
1039,BRD
1039,Leadership
1039,CRM
1039,Business Analysis
1040,Project Management
1040,Change Management
1040,ITIL Foundation
1041,Data Analysis
1041,English
1041,Python
1041,Microsoft SQL Server
1041,SQL
1041,Power BI
1042,Presale
1042,Google Cloud
1042,GCP
1042,English
1042,Machine Learning
1042,AI
1043,AI
1043,LLM
1043,MLOps
1043,Cloud
1043,Python
1043,Golang
1044,C++
1044,Embedded
1044,AI
1045,ERP
1045,Sass
1045,API
1045,English
1045,Leadership
1046,Python
1046,SQL
1046,Cloud
1046,AWS
1046,Data Engineer
1046,English
1047,AWS
1047,Data Engineer
1047,NoSQL
1047,SQL
1047,English
1047,Data Warehousing
1048,ReactJS
1048,Unit test
1048,VueJS
1048,Microservices
1048,JavaScript
1048,English
1050,NodeJS
1050,MySQL
1050,VueJS
1050,ReactJS
1050,TypeScript
1050,NextJS
1051,Java
1051,DevOps
1052,Java
1052,English
1052,AWS
1052,Kotlin
1052,Software Architecture
1052,Spring Boot
1053,Team Management
1053,QA QC
1053,English
1053,CI/CD
1053,Automation Test
1053,Agile
1054,Golang
1054,CI/CD
1054,PostgreSql
1054,MySQL
1054,AWS
1054,English
1055,QA QC
1055,Playwright
1055,Postman
1055,API
1055,Automation Test
1055,Agile
1056,Automation Test
1056,English
1056,CI/CD
1056,Database
1056,QA QC
1056,Playwright
1057,NodeJS
1057,MySQL
1057,VueJS
1057,ReactJS
1057,TypeScript
1057,NextJS
1058,PQA
1058,QA QC
1058,Scrum
1058,Agile
1058,Jira
1059,PQA
1059,QA QC
1059,Scrum
1059,Agile
1059,Jira
1060,Project Management
1060,English
1060,Agile
1060,Jira
1060,Scrum
1060,Business Analysis
1061,Product Management
1061,English
1061,Business Analysis
1061,Product Owner
1062,Product Design
1062,UI-UX
1063,UI-UX
1063,Adobe
1063,Design
1063,Sketch
1063,Figma
1064,UI-UX
1064,Agile
1064,Figma
1064,Product Design
1065,Product Design
1065,Design
1065,AI
1065,UI-UX
1066,UI-UX
1066,Adobe Photoshop
1066,Illustrator
1066,Figma
1066,Design
1067,Product Design
1067,Design Systems
1067,Figma
1067,UI-UX
1068,UI-UX
1068,PHP
1069,Business Analysis
1069,Product Management
1069,Agile
1069,Wireframing
1069,Figma
1069,UI-UX
1070,Product Management
1070,Leadership
1070,Scrum
1070,Data-driven
1070,Team Management
1070,Agile
1071,AI
1071,LLM
1071,Python
1071,Machine Learning
1072,AI
1072,MLOps
1072,Product Management
1072,English
1072,Machine Learning
1073,Product Management
1073,Data-driven
1073,LLM
1073,English
1073,PRD
1073,AI
1074,Product Management
1074,Design
1074,Agile
1074,Lean Project Management
1074,Product Metrics
1074,User journey
1075,Product Management
1075,CRM
1075,Data Analysis
1075,Team Management
1075,SQL
1075,English
1076,Product Management
1076,Design Systems
1076,Agile
1076,SQL
1076,Database
1076,Cloud
1077,Product Management
1077,Persona Development
1077,Data Analysis
1077,Product roadmap
1077,Market research
1078,Product Management
1078,MLOps
1078,AI
1078,Machine Learning
1079,Product Management
1079,Business Analysis
1079,English
1080,Product Management
1080,English
1080,Data-driven
1080,Agile
1081,Product Management
1081,English
1081,Database
1081,Business Analysis
1081,SQL
1082,Project Management
1082,Data-driven
1082,AI
1083,Product Owner
1083,Product Management
1083,User story
1083,Scrum
1083,Agile
1083,Business Analysis
1084,Product Owner
1084,User story
1084,Agile
1084,Data Analysis
1084,Microservices
1084,API
1085,Product Owner
1085,Web3.js
1085,Data-driven
1085,Product Management
1085,Business Analysis
1085,Blockchain
1086,Product Owner
1086,Project Management
1086,Product Management
1086,AI
1086,Blockchain
1086,Team Management
1087,Business Analysis
1087,Scrum
1087,Agile
1087,ERP
1087,Product Management
1087,Product Owner
1088,Product Owner
1088,Scrum
1088,Agile
1088,Business Analysis
1089,Stakeholder management
1089,Team Management
1089,Backlog grooming
1090,Product Owner
1090,Mockups
1090,Product roadmap
1090,User story
1090,Business Analysis
1090,Figma
1091,Product Owner
1091,Backlog grooming
1091,Project Management
1091,Product Management
1091,Scrum
1091,Agile
1092,Product Owner
1092,Product strategy
1092,Agile
1092,Stakeholder management
1092,UI-UX
1092,Product Design
1093,Product Owner
1093,Data Analysis
1094,Product Owner
1094,IT Communication/Translation
1094,Business Analysis
1094,Product Management
1094,Product strategy
1094,Product roadmap
1095,Product Owner
1095,English
1095,Agile
1096,Business Analysis
1096,UI-UX
1096,Scrum
1096,Agile
1097,Product Design
1097,Design
1097,UI-UX
1098,Project Management
1098,API
1098,DevOps
1099,JavaScript
1099,Java
1099,Japanese
1099,.NET
1099,PHP
1099,SQL
1100,Project Management
1100,API
1100,Scrum
1100,Agile
1100,Team Management
1101,Project Management
1101,Waterfall Methodology
1102,Project Management
1102,Leadership
1102,Scrum
1102,English
1103,Project Management
1103,Risk Management
1103,English
1103,Scrum
1103,Agile
1104,Project Management
1104,English
1104,Product Management
1105,Agile
1105,Kanban
1105,Product Owner
1105,Python
1106,Project Management
1106,Spring
1106,Java
1106,English
1107,Project Management
1107,Agile
1107,English
1108,Project Management
1108,Waterfall Methodology
1108,Cloud
1108,Team Management
1108,Agile
1108,English
1109,Project Management
1109,English
1110,Project Management
1110,Lean Project Management
1110,QA QC
1110,Mobile Apps
1110,Microservices
1110,API
1111,Project Management
1111,Waterfall Methodology
1111,PQA
1111,Business Analysis
1111,Jira
1112,Project Management
1112,English
1112,Lean Project Management
1112,Business Analysis
1113,Project Management
1113,PRD
1113,Product roadmap
1113,MVP
1113,English
1113,Product Management
1114,Project Management
1114,Agile
1115,C#
1115,PHP
1115,JavaScript
1115,NodeJS
1115,Entity Framework
1115,.NET
1116,Project Management
1116,Risk Management
1116,Scrum
1116,English
1116,Jira
1117,Project Management
1117,PostgreSql
1117,Hibernate
1117,J2EE
1117,Java
1117,Leadership
1118,Project Management
1118,Team Management
1118,English
1118,Agile
1118,Software Architecture
1118,SQL
1119,Project Management
1119,Japanese
1120,Python
1120,Git
1120,AI
1120,AWS
1120,English
1121,FastAPI
1121,Redis
1121,Python
1121,PostgreSql
1122,Python
1122,ReactJS
1122,JavaScript
1122,Flask
1122,English
1123,Python
1123,FastAPI
1123,PostgreSql
1124,Python
1124,FastAPI
1124,Django
1124,Flask
1125,Python
1125,English
1125,QA QC
1125,Software Architecture
1125,JSON
1125,SQL
1126,Python
1126,English
1126,SQL
1126,JavaScript
1126,C++
1126,Software Architecture
1127,Tester
1127,Playwright
1127,Automation Test
1127,Selenium
1127,QA QC
1127,Design
1128,Automation Test
1128,Google Cloud
1128,JavaScript
1128,Python
1129,Automation Test
1129,Google Cloud
1129,JavaScript
1129,Python
1129,C++
1130,Automation Test
1130,Cucumber
1130,JavaScript
1130,Golang
1130,Selenium
1130,Python
1131,Automation Test
1131,Google Cloud
1131,JavaScript
1131,C++
1131,Python
1132,QA QC
1132,CI/CD
1132,API
1132,Automation Test
1132,Selenium
1132,TypeScript
1134,Automation Test
1134,Python
1134,JavaScript
1134,Robot Framework
1134,Tester
1134,Java
1135,QA QC
1135,Automation Test
1135,Tester
1135,AI
1135,English
1137,Automation Test
1137,Java
1137,QA QC
1137,pytest
1137,API
1138,QA QC
1138,Agile
1138,Automation Test
1138,Tester
1139,QA QC
1139,English
1139,Playwright
1139,Cypress
1139,Postman
1139,Scrum
1140,QA QC
1140,JavaScript
1140,Java
1140,Python
1140,Tester
1140,Automation Test
1141,QA QC
1141,JavaScript
1141,Java
1141,Python
1141,Tester
1141,Automation Test
1142,QA QC
1142,Tester
1142,Cryptocurrency
1142,Web3.js
1142,Blockchain
1142,Automation Test
1143,QA QC
1143,Selenium
1143,Automation Test
1143,Tester
1144,QA QC
1144,Generative AI
1144,Automation Test
1144,Java
1144,Tester
1144,Team Management
1146,QA QC
1146,Leadership
1146,Tester
1146,Scrum
1146,Agile
1146,Japanese
1147,Automation Test
1147,QA QC
1147,English
1147,Tester
1148,QA QC
1148,Selenium
1148,Playwright
1148,Automation Test
1148,Tester
1149,Tester
1149,Playwright
1149,QA QC
1149,English
1150,QA QC
1150,Tester
1150,English
1151,QA QC
1151,Postman
1152,Automation Test
1152,AI
1152,Java
1152,Python
1152,QA QC
1152,Tester
1153,QA QC
1153,TestRail
1153,Postman
1153,Zephyr
1153,CI/CD
1153,Jira
1154,QA QC
1154,Mobile Apps
1154,Tester
1154,Automation Test
1155,QA QC
1155,API
1155,Tester
1155,Selenium
1155,SQL
1155,Automation Test
1156,Agile
1156,SQL
1156,Automation Test
1156,Tester
1156,QA QC
1157,QA QC
1157,API
1157,ERP
1157,SAP
1157,Agile
1159,QA QC
1159,Tester
1159,SQL
1160,QA QC
1160,CI/CD
1160,Agile
1160,API
1160,SQL
1160,Tester
1161,QA QC
1161,Azure
1161,Automation Test
1161,Cybersecurity
1161,AI
1161,English
1162,Tester
1162,Games
1162,QA QC
1163,English
1163,QA QC
1163,Tester
1164,Tester
1164,Penetration Testing
1164,Integration test
1164,Unit test
1164,Automation Test
1165,Tester
1165,Mobile Apps
1165,Jira
1165,QA QC
1165,iOS
1165,Android
1166,QA QC
1166,SQL
1166,API
1166,Tester
1166,Automation Test
1167,Automation Test
1167,AI
1167,Agile
1167,JavaScript
1167,CI/CD
1167,API
1168,Security
1168,ISO 27001
1168,PCI DSS
1168,SIEM
1168,Firewall
1168,Endpoint Protection
1169,System Admin
1169,Cloud
1169,Linux
1169,Microsoft SQL Server
1169,Oracle
1169,Database
1170,System Admin
1170,VMware
1170,Kubernetes
1170,Docker
1170,Networking
1170,Security
1171,React Native
1171,TypeScript
1171,Machine Learning
1171,Redux
1171,JavaScript
1172,Cloud
1172,DevOps
1172,Linux
1172,WinForms
1172,GCP
1172,Azure
1173,Team Management
1173,Leadership
1174,Tester
1174,Japanese
1174,Linux
1175,UI-UX
1175,Design
1175,Generative AI
1175,Spine
1175,Adobe Photoshop
1176,Figma
1176,InDesign
1176,Sketch
1176,Adobe Photoshop
1177,NodeJS
1177,Database
1177,English
1177,JavaScript
1177,NestJS
1178,NodeJS
1178,SQL
1178,TypeScript
1178,English
1178,PostgreSql
1178,ExpressJS
1179,Java
1179,Linux
1179,SQL
1179,PHP
1180,C++
1180,Qt
1180,Azure
1180,Git
1180,C#
1180,English
1181,Team Management
1181,Product Management
1181,Project Management
1181,English
1181,Agile
1182,DevOps
1182,AWS
1182,Linux
1182,English
1182,PostgreSql
1182,NodeJS
1183,ReactJS
1183,API
1183,CSS
1183,JavaScript
1183,TypeScript
1183,English
1184,ReactJS
1184,UI-UX
1184,TypeScript
1185,TypeScript
1185,NextJS
1185,AWS
1185,NodeJS
1185,PostgreSql
1185,ReactJS
1186,Fullstack
1186,NodeJS
1186,Docker
1186,Redis
1186,PostgreSql
1186,TypeScript
1187,Microservices
1187,PostgreSql
1187,TypeScript
1187,AWS
1187,Software Architecture
1187,English
1188,Design
1188,Games
1189,Machine Learning
1189,AI
1189,Rust
1189,Blockchain
1189,Embedded
1189,C++
1190,Scala
1190,Java
1190,Golang
1190,Kotlin
1190,Software Architecture
1190,English
1192,ReactJS
1192,English
1192,CSS 3
1192,HTML5
1192,API
1192,JavaScript
1193,Product Design
1193,Leadership
1193,Design
1193,Figma
1193,Design Systems
1193,UI-UX
1194,IT Support
1194,Market research
1194,Blockchain
1194,English
1195,Android
1195,Application Security
1195,Java
1195,API
1195,Android studio
1195,Kotlin
1196,Python
1196,Product Owner
1196,Database
1196,English
1196,AI
1196,LLM
1197,Python
1197,TensorFlow
1197,PyTorch
1197,Machine Learning
1197,NLP
1197,English
1198,Rust
1198,Assembly
1198,Embedded
1198,VueJS
1198,Golang
1198,Database
1199,J2EE
1199,Grails
1199,Spring
1199,Team Management
1199,JSON
1200,React Native
1200,ReactJS
1200,JavaScript
1201,Golang
1201,PostgreSql
1201,Blockchain
1202,Project Management
1202,Team Management
1202,Agile
1202,English
1203,VueJS
1203,Nuxt.js
1203,TypeScript
1204,HP ALM
1204,DevOps
1204,3ds Max
1205,Python
1205,TensorFlow
1205,PyTorch
1205,OpenCV
1205,C++
1206,Robotic Process Automation (RPA)
1206,Power Automate
1206,Azure
1206,AI
1206,Python
1206,English
1207,Robotic Process Automation (RPA)
1207,C#
1207,.NET
1207,C++
1207,Python
1207,English
1208,Ruby on Rails
1208,Kubernetes
1208,GCP
1208,Ruby
1208,TypeScript
1208,ReactJS
1209,Ruby on Rails
1209,Ruby
1209,English
1210,Ruby on Rails
1210,HTML
1210,JavaScript
1211,Ruby
1211,System Architecture
1211,PostgreSql
1211,Ruby on Rails
1211,MySQL
1211,English
1212,Business Analysis
1212,Team Management
1212,English
1212,SQL
1212,Agile
1213,ERP
1213,Salesforce
1214,Salesforce
1214,Apex
1214,Salesforce Lightning
1214,JavaScript
1214,CRM
1215,SAP
1215,OOP
1215,ERP
1215,English
1216,SAP
1216,ERP
1216,Business Analysis
1216,English
1217,SAP
1217,ERP
1217,Business Analysis
1217,Project Management
1217,Software Architecture
1217,English
1218,Scrum
1218,Leadership
1218,English
1219,Scrum
1219,Odoo
1219,Jira
1219,Product Management
1219,Agile
1220,Scrum
1220,Project Management
1220,Agile
1220,Less
1220,Jira
1221,Project Management
1221,MLOps
1221,Azure
1221,Kanban
1221,Scrum
1221,Generative AI
1222,DevSecOps
1222,Information Security
1222,Cybersecurity
1222,AWS
1222,Identity & Access Management
1222,Cloud Security
1223,Cybersecurity
1223,Zero Trust Architecture
1223,Cryptography
1223,Security
1224,Security
1224,DevSecOps
1224,AWS
1224,Linux
1224,SIEM
1224,CI/CD
1225,System Architecture
1225,GCP
1225,Cloud Security
1225,System Admin
1225,Networking
1225,AWS
1227,IT Support
1227,Cybersecurity
1227,Security
1229,DevSecOps
1229,API
1229,Splunk
1230,Presale
1230,Cybersecurity
1230,Security
1231,Adobe Photoshop
1231,Figma
1231,UI-UX
1231,Games
1232,AI
1232,LLM
1232,NLP
1233,AI
1233,Deep Learning
1233,API
1233,Machine Learning
1234,Java
1234,Kafka
1234,Cloud
1234,Microservices
1234,Kubernetes
1234,Python
1235,Python
1235,English
1235,Docker
1235,FastAPI
1235,Machine Learning
1235,AI
1236,Java
1236,Machine Learning
1236,Git
1236,AI
1236,CI/CD
1236,Python
1237,AI
1237,MLOps
1237,Database
1237,Cloud
1237,Python
1237,Machine Learning
1238,AI
1238,LLM
1238,Generative AI
1238,Machine Learning
1238,NLP
1238,Python
1239,AI
1239,OCR
1239,PyTorch
1239,Python
1239,Computer Vision
1239,Machine Learning
1240,AI
1240,TensorFlow
1240,PyTorch
1240,Microservices
1240,C++
1240,Python
1241,AI
1241,English
1241,AWS
1241,Generative AI
1241,Machine Learning
1243,AI
1243,LLM
